track_names,embedding_dim_1,embedding_dim_2,embedding_dim_3,embedding_dim_4,embedding_dim_5,embedding_dim_6,embedding_dim_7,embedding_dim_8,embedding_dim_9,embedding_dim_10,embedding_dim_11,embedding_dim_12
Breakup | Fool | 1-800-hot-n-fun | Drama | So Hot,0.23886205,-0.660876,-0.23978212,-0.36089215,-0.33715063,-0.041685354,0.015845435,0.28722173,-0.03326369,-0.028525636,-0.07463793,0.33586103
Flower Way (Prod. By ZICO) | TT | Is it me? | 보고싶다 | Only one,0.23316993,-0.574849,-0.35726115,-0.2592107,-0.23200494,0.08660089,0.25257963,0.4797612,-0.25391293,0.023542944,0.0054541095,-0.002390172
Cruel | Pink Venom | You're My Garden | UN Village | Gee,0.25712475,-0.6991768,-0.32337132,-0.27114844,-0.2495003,0.10598243,0.017672751,0.28455755,-0.24296321,-0.20413621,-0.08624491,0.06355519
Yet To Come | Igloo | New Woman (feat. ROSALÍA) | Beautiful Beautiful | UNFORGIVEN (feat. Nile Rodgers),0.19670743,-0.68557245,-0.26520652,-0.14242487,-0.091141686,0.1295608,-0.044157628,0.42743662,-0.30671692,-0.22860698,-0.12573455,-0.16966744
"Crying out | Eve, Psyche & The Bluebeard’s wife | Bon Bon Chocolat | You Are My World | Mr. Telephone",0.2738883,-0.76523906,-0.16855727,-0.15754199,-0.21732174,-0.04581566,-0.02080777,0.4120731,-0.19327183,-0.1428921,-0.09296408,-0.013560046
FANCY | 슬픔 속에 그댈 지워야만 해 | PLAYBOY | libidO | Bad Boy,0.33283123,-0.71006197,-0.27855238,-0.3185928,-0.19804093,0.004220253,0.04796875,0.2727484,-0.2395433,0.015415392,-0.17814828,0.02562055
What is Love? | Cupid | Candy Sugar Pop | Double Trouble Couple | I Miss You,0.1910011,-0.48107886,-0.40847307,0.11044571,-0.3138488,-0.035883594,0.2851395,0.5326994,-0.2582333,0.035948176,0.048562393,-0.13355224
ZOMBIE | Someday[Kbs Drama Dream High] | True | Pitapating | Some (feat. Lil Boi),0.31374165,-0.7344945,-0.2170297,0.027021036,-0.33210772,-0.035268057,-0.03628634,0.2515666,-0.23339903,0.087083586,-0.25750822,-0.09869712
Just A Little Bit | Ice Cream | Dinner Mate | Foolish (Can You Hear My Heart OST) | Bittersweet (feat. LeeHi),0.32908383,-0.76036143,-0.11695586,-0.03129218,-0.28948262,-0.031839233,-0.04686444,0.31465983,-0.19927537,0.07335488,-0.23886381,-0.103575766
"Jelly Pop | Through the Night | Red Lights (Bang Chan, Hyunjin) | LIKEY | SHEESH",0.21603303,-0.68271327,-0.25517833,-0.29518035,-0.07761202,0.061038535,0.010554661,0.40933117,-0.32143503,-0.10078304,-0.17700233,-0.112980664
Heroes | Say Yes (Feat. Moon Byul of MAMAMOO) | Boyfriend | ANTIFRAGILE | Ugly,0.11340006,-0.6227235,-0.46219066,-0.044164717,-0.18036252,0.0016252898,0.10064191,0.43417865,-0.3414281,-0.14897777,-0.050319593,-0.10635948
어머님께 | ONLY | When I'm With You | Pineapple Slice | LOVE,0.23506069,-0.73063993,-0.25461045,-0.29211295,-0.31672817,0.040732324,0.078732945,0.26628286,-0.23587582,-0.028423622,-0.12783648,0.0942683
Missing You | Start Over | skinz | TROUBLE | Magnetic,0.28767574,-0.7416559,-0.20047046,-0.16842754,-0.1690663,0.012152238,-0.024033174,0.3387274,-0.27373105,0.036482528,-0.24858439,-0.1285857
"Crazy Form | Obsession | Good day | My Destiny | Not Spring, Love, or Cherry Blossoms",0.14972241,-0.72895473,-0.30710143,-0.041629724,-0.35660547,0.074300185,-0.03521957,0.33270404,-0.23306985,0.04345163,-0.22197604,0.007786071
Where Is Dream | Blue Flower | Ice Cream Cake | Me Gustas Tu | Without You,0.16729352,-0.48526984,-0.36494762,-0.30393758,-0.13361931,0.2236798,0.25826082,0.5324597,-0.29187512,0.00079000875,-0.0032006844,-0.087524526
As you told me | Naughty | Words I'd Want To Say | CASE 143 | BOUNCY (K-HOT CHILLI PEPPERS),0.34589222,-0.629978,-0.33984205,-0.098278336,-0.13879073,-0.050818678,0.07209655,0.41675082,-0.3161979,-0.07618138,-0.13417448,-0.18390998
Love Story | GOLD | 좋겠다 | SET ME FREE | Can You Hear My Heart (feat. LEE HI),0.21873218,-0.6437135,-0.21924165,-0.057430632,-0.19735599,0.17806259,0.09760899,0.47544596,-0.32347235,-0.041951347,-0.11809112,-0.24464723
보여줄게 | The Woman | POWER | MOONLIGHT SUNRISE | FOREVER 1,0.20841615,-0.61021733,-0.35511938,0.045884624,-0.11666688,0.009616701,0.04632992,0.48721993,-0.32608655,-0.1749954,-0.07116483,-0.24643183
Power Up | LIKE THAT | DJANGO | Future | Armageddon,0.24632631,-0.66819054,-0.2936652,0.04035036,-0.17596228,0.05062702,-0.062960796,0.4646515,-0.26341417,-0.15743959,-0.14820333,-0.18827625
"Beautiful Lady [From “Oh My Venus (Original Television Soundtrack), Pt 1""] | STEREOTYPE | On A Rainy Day | Only You | Rose",0.18185529,-0.68401843,-0.28454217,0.076345816,-0.250386,0.0066011683,0.04955847,0.4727358,-0.28175813,-0.032220162,-0.11363411,-0.1739085
Classified | Love Story | Growing | Kill This Love | Lean on me,0.37187663,-0.47789618,-0.34209844,-0.039437376,-0.32184407,0.024749497,0.2976096,0.51103294,-0.19432165,0.12411499,0.013684891,-0.08637934
Geunyang Sum Swieo | Nightmares | Violeta | Lucky (BOF OST) | Attention,0.3297438,-0.74975616,-0.13295363,-0.012988805,-0.2293741,0.0021992906,-0.10054321,0.35868594,-0.19013485,0.04162484,-0.25339702,-0.13346726
HOT | LOCO | All about you | Fast Pace | MASCARA,0.1904572,-0.7066876,-0.28047353,0.010512265,-0.16856132,-0.010690027,-0.022752617,0.43370005,-0.3052311,-0.14375432,-0.13972528,-0.18720993
Is You | Supernatural | Such (Feat. Jo Hyun Ah of Urban Zakapa) | Dream | Birthday,0.3013069,-0.6158928,-0.30673486,-0.19127311,-0.16762754,-0.09554513,0.18411852,0.4453013,-0.29862705,0.10421346,-0.12716779,-0.116565734
Love Virus | Love You More Than Myself | MANIAC | Smart | Kiss,0.20442857,-0.6880546,-0.38127205,-0.036213864,-0.26968765,0.020925786,-0.012358367,0.3639329,-0.29469565,-0.12038604,-0.16059822,-0.072184935
Love | VIBE (feat. Jimin of BTS) | THUMPING | Maybe I | A Strange Day,-0.056349523,-0.29952627,-0.6255008,-0.03295698,-0.12926131,0.21209729,0.24364688,0.3857974,-0.42875335,-0.1776995,0.04662423,-0.16520822
Did You Forget (Feast Of The Gods OST) | 그때 또 다시 | WHISTLE | _WORLD | I Miss You,0.2488201,-0.6088648,-0.31454146,-0.098695345,-0.2519136,0.12921152,0.1626097,0.5060332,-0.27548638,-0.02108594,-0.058305394,-0.12763472
Tear Drop | S-Class | Insomnia | LUNA | WANT,0.2893701,-0.6466257,-0.33664763,-0.06518687,-0.15779868,0.08437577,-0.02428731,0.48145378,-0.24643296,-0.13921098,-0.12937552,-0.13894245
Words I couldn't say | FOOL | 봄이 좋냐?? What The Spring?? | UP - KARINA Solo | Forever Love,0.21856488,-0.48077163,-0.36424455,-0.14760508,-0.22449103,0.09967678,0.27894315,0.6090337,-0.21023199,-0.04855218,0.09469416,-0.045186564
Not Shy | Can you hear me? | Nxde | 러시안 룰렛 Russian Roulette | DOWNPOUR,0.3285668,-0.5527004,-0.3210153,-0.047212902,-0.18559512,0.023543432,0.20713593,0.48969087,-0.29459265,0.12269129,-0.10393223,-0.22570811
Beautiful | Words I Couldn't Say Yes (Bride Of The Century OST) | Strawberry Rush | Every second | Ring My Bell,0.32832664,-0.61225975,-0.2643953,-0.10636149,-0.24184291,0.010739673,0.20495206,0.453565,-0.27698436,0.12908894,-0.106630564,-0.15823308
Swagger | Just Right | 벌써 일년 | Somehow | PS5 (with TOMORROW X TOGETHER & Alan Walker),0.23744431,-0.5616718,-0.38231838,-0.33326623,-0.21836554,-0.07325935,0.17136578,0.48292726,-0.17394598,-0.052442126,-0.002076929,0.14921188
Love Lee | Fever | I Love You Boy | SKINTIGHT | That That (prod. & feat. SUGA of BTS),0.2550729,-0.70992893,-0.21703485,-0.24254856,-0.35922644,-0.089301296,0.0063896338,0.31110615,-0.074072644,-0.1460035,-0.03265362,0.25157222
Tears fallin' like today | Singularity | Same Day | RESONANCE | Filter,0.3579134,-0.7478231,-0.19133516,-0.030192243,-0.26102477,-0.049352165,-0.10817101,0.30863345,-0.17324728,0.027359677,-0.25103152,-0.061908074
Jet | 긴 밤 (feat. GIRIBOY) | Charmer | Ice Cream (with Selena Gomez) | Something,0.20580226,-0.5392227,-0.34122148,-0.059669282,-0.1671828,0.10128066,0.21327183,0.5683841,-0.30784947,-0.0027507266,-0.028707666,-0.21103466
Because I Miss You | EXCEL | Love Shot | Come Alive | Touch,0.32351688,-0.7337524,-0.2114959,-0.20697539,-0.19684309,-0.061950687,0.112813585,0.24014956,-0.33202925,0.03627897,-0.17044264,-0.12562132
PLAYING WITH FIRE | Way Back Home (feat. Conor Maynard) - Sam Feldt Edit | GingaMingaYo (the strange world) | Gangnam Station Gate 4 | Little Miss Sunshine,0.15844998,-0.613756,-0.3342532,-0.36611977,-0.21541089,0.12992722,0.16089174,0.44493955,-0.2367285,-0.015758868,-0.058679994,0.07453854
Right Now | MORE & MORE | ILLELLA | Badder Love | What If Love,0.17074825,-0.5463008,-0.369139,-0.26976922,-0.109038725,0.25898826,0.11529004,0.50745124,-0.29616097,-0.0975981,-0.07075201,-0.106564365
"Simon Dominic | The Astronaut | a sOng Of ice&fire (Prod. by GroovyRoom) | I Love You, I Remember You | Right Now",0.15783522,-0.6124548,-0.26152346,-0.104604214,-0.07743323,0.02721808,0.070800506,0.6515467,-0.22935885,-0.05990528,-0.05599784,-0.1582975
SPOT! | Over Me | Mmmh | CRY FOR ME | Red Flavor,0.31508794,-0.69452137,-0.24464218,-0.05575208,-0.1726171,-0.02995404,-0.0124931615,0.42282957,-0.28138503,-0.11808762,-0.15390745,-0.17016761
Good bye | Sweet Night | UP ALL NIGHT | That’$ Money | PANDORA,0.27554893,-0.69569767,-0.36166248,-0.03989032,-0.23646742,-0.11053781,0.06281767,0.3336659,-0.30662662,-0.05562138,-0.13140213,-0.09945798
Drive | AYAYA | Can You See My Heart | 45.7cm (feat.OOHYO) | Just Like This Moment,0.12907825,-0.6255954,-0.17400916,-0.30925858,-0.37031046,0.069363885,0.16284664,0.4703085,-0.09366769,0.15096249,-0.05698556,0.20393167
"The Way | How can I love the heartbreak, you're the one I love | Sweet Venom | I Love You | RISE - Remix",0.34766248,-0.6056591,-0.33820406,-0.16717951,-0.186571,-0.13086914,0.138844,0.43573982,-0.29190323,-0.0070345015,-0.11724762,-0.09945101
I Believe | XO (Only If You Say Yes) | LIMBO (Korean Version) | Queendom | Sugar Rush Ride,0.3519117,-0.73248774,-0.25573808,-0.027465178,-0.24256164,-0.07644378,-0.044257455,0.30416784,-0.23904555,-0.014510429,-0.2138387,-0.10595557
HIP | ABCD | Stamp On It | 그대라는 시 | Don't worry,0.24146059,-0.5297494,-0.2718466,-0.028284483,-0.22526434,0.05493967,0.25935355,0.5859177,-0.25981188,0.12550229,-0.025444185,-0.19528213
A long journey | Friday (feat.Jang Yi-jeong) | Perfect World | In Bloom | When The Wind Blows,0.18451163,-0.57054085,-0.31531215,-0.1688831,-0.14589885,0.23511261,0.107348345,0.5672226,-0.2690071,-0.07967246,-0.059568137,-0.14284578
Talk that Talk | Because Of You | SOLO | Love Me Like That | Only One,0.22843385,-0.5587904,-0.34008446,0.018274827,-0.23874484,-0.025057277,0.2860085,0.45200485,-0.34760973,0.075263835,-0.022501916,-0.22099817
Nice Guy | Dip It Low | Klaxon | IYKYK | Breaking Down,0.30749083,-0.45330074,-0.44919634,-0.2870492,-0.08161235,0.17831434,0.19374777,0.48384836,-0.28641424,0.040208247,-0.09225206,-0.11631496
FEARLESS | A Daily Song | I Can't Say That | Where My Heart Belongs | Love Sight,0.18248087,-0.5658249,-0.35045668,-0.24984294,-0.09434028,0.22379556,0.09693436,0.54000944,-0.27814102,-0.07358621,-0.07753603,-0.11189801
As If It's Your Last | You & Me | BEAUTIFUL MONSTER | I′m in the Mood for Dancing | ICARUS,0.35960925,-0.5846878,-0.42100137,-0.28519905,-0.18224329,-0.057425547,0.22314316,0.30533034,-0.29667747,-0.011222399,-0.048790284,-0.013674938
긴 밤이 오면 | Cyberpunk | Hello To Myself (Dream High 2 OST Pt.3) | KNOCK KNOCK | Impurities,0.3038213,-0.68695784,-0.22604704,0.017750273,-0.1940015,0.07614776,-0.059360925,0.45007968,-0.23791018,-0.107115924,-0.16718528,-0.19700938
"Tsuki (Lunatic) | Your day | Darling U [From ""Oh My Venus (Original Television Soundtrack), Pt. 2""] | Time for the moon night | Life Goes On",0.09304041,-0.47998074,-0.5501231,-0.1680465,-0.23867658,0.16605476,0.054321423,0.45650205,-0.18430682,-0.27927637,0.04633232,0.14174043
OOH-AHH하게 Like OOH-AHH | STAY | ZOOM | Knees | Who,0.29349998,-0.6888264,-0.36042184,-0.3005864,-0.15280145,0.08565586,-0.051930055,0.2308075,-0.27120346,-0.05866103,-0.23538642,0.008168923
Round And Round | ETA | Seven (feat. Latto) | Happy Ending | TIC TAC,0.2501912,-0.69266236,-0.36404768,-0.2178528,-0.24565887,0.09781909,-0.05595967,0.28520828,-0.22922301,-0.22337086,-0.1273709,0.06767099
Our Love Like This (Reply 1997 Love Story OST) | Don't Know What To Do | WANNABE | TOXIC | HIGH FIVE,0.14984114,-0.650482,-0.37589788,0.06451027,-0.21645808,0.0052248836,-0.0022466858,0.42911154,-0.32179582,-0.19087876,-0.10617577,-0.16332896
"Viola | Pivot (Feat. Armani White) | ZOOM | Check Pattern | PITAPA (Feat. pH-1, JUNNY)",0.31809467,-0.7216032,-0.22912915,-0.19793177,-0.32431474,-0.049508974,-0.035256512,0.3086917,-0.19182204,-0.12054443,-0.15641597,0.080436714
The Story | LIKE A DREAM | W | New Reels (Feat. pH-1) | Bloom,0.30788398,-0.63491607,-0.29126897,0.004710303,-0.18799795,-0.041323155,0.09340989,0.44754896,-0.3149974,-0.12798285,-0.077890836,-0.22244757
Night before the end | R.E.M | Gimme A Minute (Feat. CHUNG HA) | Coming Of Age Story | Love you,0.22575241,-0.6112279,-0.3224513,-0.20842995,-0.12821512,0.117661364,0.11381011,0.53584814,-0.27300906,-0.013811409,-0.09459166,-0.11822383
NEMONEMO | LOVE ATTACK | Electric Shock | Retro Romance | Teddy Bear,0.28565758,-0.7227729,-0.26472583,-0.11597079,-0.3433318,0.060948912,-0.015543844,0.36182785,-0.18015897,-0.065119,-0.14723946,0.036610775
All Day | Dunk Shot | Falling Down (feat. Wonstein) | Unspoken | Black Out,0.34604818,-0.7153481,-0.23537494,-0.08706181,-0.25983766,-0.111116946,0.11191538,0.3133927,-0.2763096,0.060897116,-0.14777966,-0.114234805
Done | Stand Out | ATE THAT | Wait | SHOCK,0.15838908,-0.64184004,-0.4433397,-0.2543209,-0.19860676,0.03401095,0.055573083,0.32874075,-0.3211407,-0.19200934,-0.095430754,0.029307323
Girls Never Die | Shooting Star | Sudden Shower | BADVILLAIN | LOOP (feat. Lil Cherry),0.14032306,-0.72748643,-0.24520636,-0.21348473,-0.19386317,-0.0028396233,-0.03904185,0.41966075,-0.27004036,-0.00094792794,-0.2373953,-0.029351905
You & Me (Coachella ver.) | Mamushi (Remix) [feat. TWICE] | GODS | Hold On Tight | All Night (feat. Saweetie),0.060978558,-0.6390414,-0.38439968,-0.20891671,-0.09712383,0.12520252,0.05818497,0.4240467,-0.35484427,-0.22316894,-0.059063334,-0.09476933
"Cupid - Twin Ver. | Tally | Eve, Psyche & the Bluebeard’s wife (English Ver.) | Left and Right (Feat. Jung Kook of BTS) | Dynamite",0.26951098,-0.6671522,-0.31059432,-0.15332301,-0.34868258,-0.035573173,0.0063353665,0.42990673,-0.09038191,-0.1115399,-0.052761547,0.17662434
The Feels | Highway to Heaven - English Version | Up to You (feat. NCT DREAM) | Fallin’ (Adrenaline) - AB6IX Remix | LEFT RIGHT,0.3008558,-0.7205711,-0.27571833,-0.34475482,-0.20752773,0.0074747587,0.02969473,0.2338782,-0.23143293,0.026389545,-0.19511501,0.06599121
Regular - English Version | Kiss and Make Up | Sour Candy (with BLACKPINK) | So Am I (feat. NCT 127) | Don’t Need Your Love,0.380213,-0.69536513,-0.31308785,-0.16065621,-0.2363477,-0.0945057,0.0758374,0.3201051,-0.23620193,0.001639446,-0.13560672,-0.029622298
"Truth Hurts (feat. AB6IX) | Best Friend (feat. Doja Cat, Jamie & CHANMINA) [Remix] | Wrap Me In Plastic | Yummy Yummy Love | Ice Cream (with Selena Gomez)",0.32195443,-0.7220461,-0.17007269,-0.17681603,-0.257756,-0.16386323,0.0069503603,0.33965412,-0.22299278,0.068022735,-0.22664535,-0.019559348
Crazy Over You | Bet You Wanna (feat. Cardi B) | Love To Hate Me | My Universe | Butter,0.2634907,-0.6500681,-0.2529572,-0.092550784,-0.34737596,-0.034423936,-0.04150083,0.51870066,-0.012580164,0.03600816,-0.11416437,0.16827096
Permission to Dance | WHO DO U LOVE? (feat. French Montana) | Let's Shut Up & Dance | POP/STARS | THE BADDEST,0.31817743,-0.7184389,-0.30046603,-0.01730581,-0.22322218,-0.10162414,0.02279398,0.3493458,-0.25932285,0.0019457099,-0.16626486,-0.120064676
MORE | I'LL SHOW YOU | Make A Wish (Birthday Song) - English Version | Bad Alive - English Version | On The Ground,0.30214313,-0.5078942,-0.4585496,-0.29028767,-0.03905723,0.023095904,0.18067634,0.44147277,-0.32302412,-0.017439073,-0.08884626,-0.11863714
Gone | HELICOPTER - English Version | 17 (feat. Joshua and DK of SEVENTEEN) | Gotta Get Back (feat. Pink Sweat$) | Low Low,0.2777051,-0.7608075,-0.22009628,-0.047028825,-0.32633,0.0034112376,-0.08240951,0.3271793,-0.17840122,-0.05824212,-0.19451341,-0.0016269784
"Butter (Megan Thee Stallion Remix) | Savage Love (Laxed – Siren Beat) [BTS Remix] | A Little Space (feat. YUNHO, SAN, JONGHO of ATEEZ) | Who (feat. BTS) | Blueberry Eyes (feat. SUGA of BTS)",0.16276038,-0.65502083,-0.2901458,-0.3728779,-0.13254794,0.09532538,0.1386564,0.40576544,-0.3141422,-0.054003075,-0.09125049,-0.027908674
Physical (feat. Hwa Sa) | Close To Me - Red Velvet Remix | Shivers (feat. Jessi & SUNMI) | HWAA - English Version | Levanter - English,0.09945514,-0.5635565,-0.48321155,0.05062307,-0.25428468,-0.09208932,0.16784781,0.50428903,-0.26118052,-0.09996294,0.037916422,-0.034493975
"Fireflies (THE OFFICIAL SONG OF THE WORLD SCOUT FOUNDATION) | TOP - English Version | SLUMP - English Version | Bad Boy - English Version, Bonus Track | RBB (Really Bad Boy) - English Version",0.18583019,-0.6343352,-0.37074077,-0.24706139,-0.11591011,0.036354322,0.10090396,0.46985584,-0.27230963,-0.20951894,-0.0042328145,-0.028748468
Double Knot - English | Tippy Toes | Oh my god - English Version | LATATA - English Ver. | LOVE U,0.17915936,-0.6431253,-0.30425724,-0.1006778,-0.145615,-0.048890874,0.10420735,0.5827075,-0.24599792,-0.07283418,-0.0395342,-0.1009913
HAPPY WITHOUT ME | GOT MY NUMBER | SOMEONE'S SOMEONE | MIDDLE OF THE NIGHT | SHE'S THE ONE,0.21414512,-0.5980248,-0.3773894,-0.37650084,-0.17539744,0.033541575,0.17907293,0.42424405,-0.24566722,-0.022934787,-0.049928654,0.07086601
YOU CAN'T HOLD MY HEART | MISBEHAVE | BESIDE U (feat. Pitbull) | BESIDE U (I.M RAP VER) (feat. Pitbull) | Dream In A Dream,0.2018549,-0.61140436,-0.40940452,0.031540625,-0.19902202,0.06439002,0.020230435,0.5095352,-0.25467965,-0.16591512,-0.063583724,-0.12887505
Zombie - English Version | You Were Beautiful - English Ver. | Congratulations - English Ver. | Better Days | We DO,0.3547605,-0.6931569,-0.32558867,-0.15115291,-0.29188293,-0.014382798,-0.012075626,0.33339074,-0.18691094,-0.12802762,-0.11932423,0.050601423
Lullaby - English Ver. | Monster - English Version | Star (Voice English Ver.) | Cat & Dog | Lose - English Version,0.11387109,-0.6269205,-0.29017442,0.009516929,-0.29909053,0.028171562,0.14540982,0.575428,-0.20488785,-0.14037181,0.061696783,-0.041382153
Open Mind - English Version | Losing You | Magic | Written In The Stars | Rose - English Version,0.25388113,-0.6030899,-0.35151878,-0.3257676,-0.20682296,0.23605698,-0.04197931,0.40021703,-0.18049943,-0.026974348,-0.20708984,0.07421882
EMPIRE - English Version | Take Me Home - English Version | Shoot Out - English Version | Freal Luv (feat. Chanyeol & Tinashe) | The Riot,0.23554792,-0.60586727,-0.3692619,-0.0064847926,-0.19890516,-0.047128107,0.06898733,0.503178,-0.29196727,-0.186174,-0.048787683,-0.13794197
I WANT YOU BACK | MORE & MORE (English Version) | I CAN'T STOP ME (English Version) | Not Shy - English Ver. | WANNABE - English Ver.,0.17701782,-0.69425935,-0.32582065,-0.106491424,-0.3268709,-0.05992266,0.031772606,0.424469,-0.152557,-0.19364518,-0.0022712913,0.12951086
ICY - English Ver. | DALLA DALLA - English Ver. | In the morning - English Ver. | LOCO - English Ver. | BLUE (English ver.),0.18248977,-0.6788312,-0.36559618,-0.27644035,-0.2709093,0.062432066,-0.0062942337,0.33967972,-0.18418802,-0.19322768,-0.077797145,0.16056031
Dream Glow (BTS World Original Soundtrack) - Pt. 1 | A Brand New Day (BTS World Original Soundtrack) [Pt. 2] | LOONATIC - Eng. Ver. | Make It Right (feat. Lauv) | IDOL,0.2604823,-0.6337584,-0.30922717,-0.009404362,-0.28441188,-0.055412725,0.07308242,0.53895414,-0.14576426,-0.17929085,0.039088324,0.0097860405
"SG (with Ozuna, Megan Thee Stallion & LISA of BLACKPINK) | Going Dumb (with Stray Kids) | Bomb - English Version | 2 MINUS 1 (Bonus Track) | MOONLIGHT",0.3463016,-0.73573476,-0.22211288,-0.22847661,-0.27832127,-4.8208996e-05,-0.081603654,0.26502362,-0.1361989,0.021662802,-0.23412922,0.09507109
